rt,subject_id,group,phase,task,block,trial_n,watch_only,prop_SC,prop_OC,prop_R,trial_colour,trial_size,trial_velocity,trial_role,pressed,outcome,outcome_shown,completion_ms,completion_min
,644963b432e6a701b58ea4ac,B,outcome,1,3,3,0,size,colour,velocity,red,small,fast,SC,0,0,0,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,1,3,4,0,size,colour,velocity,red,large,slow,R,0,0,0,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,1,3,5,0,size,colour,velocity,red,small,fast,SC,0,0,0,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,1,3,6,0,size,colour,velocity,red,small,slow,SC,0,0,0,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,1,3,7,0,size,colour,velocity,blue,small,slow,SC,0,0,0,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,1,3,8,0,size,colour,velocity,blue,small,slow,SC,0,0,0,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,1,3,9,0,size,colour,velocity,blue,small,slow,SC,0,0,0,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,1,3,10,0,size,colour,velocity,red,small,slow,SC,0,0,0,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,1,3,11,0,size,colour,velocity,blue,small,slow,SC,0,0,0,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,1,3,12,0,size,colour,velocity,red,large,fast,R,0,0,0,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,1,3,13,0,size,colour,velocity,red,small,slow,SC,0,0,0,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,1,3,14,0,size,colour,velocity,blue,small,slow,SC,0,0,0,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,1,3,15,0,size,colour,velocity,blue,large,fast,OC,0,1,0,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,1,3,16,0,size,colour,velocity,blue,small,fast,SC,0,0,0,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,1,3,17,0,size,colour,velocity,red,large,fast,R,0,0,0,1582280,26.371333333333332
2446.0,644963b432e6a701b58ea4ac,B,outcome,1,3,18,0,size,colour,velocity,blue,small,fast,SC,1,1,0,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,1,3,19,0,size,colour,velocity,blue,large,slow,OC,0,1,0,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,1,3,20,0,size,colour,velocity,blue,large,fast,OC,0,1,0,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,1,1,1,size,velocity,colour,green,small,slow,SC,0,1,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,1,2,1,size,velocity,colour,purple,small,fast,SC,0,0,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,1,3,1,size,velocity,colour,green,small,slow,SC,0,0,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,1,4,1,size,velocity,colour,green,large,fast,R,0,0,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,1,5,1,size,velocity,colour,green,small,fast,SC,0,0,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,1,6,1,size,velocity,colour,green,large,slow,R,0,0,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,1,7,1,size,velocity,colour,purple,small,slow,SC,0,0,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,1,8,1,size,velocity,colour,purple,large,fast,OC,0,0,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,1,9,1,size,velocity,colour,purple,small,slow,SC,0,0,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,1,10,1,size,velocity,colour,purple,small,fast,SC,0,0,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,1,0,size,velocity,colour,purple,small,fast,SC,0,0,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,2,0,size,velocity,colour,green,small,slow,SC,0,0,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,3,0,size,velocity,colour,green,small,fast,SC,0,0,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,4,0,size,velocity,colour,green,small,fast,SC,0,0,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,5,0,size,velocity,colour,green,small,slow,SC,0,0,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,6,0,size,velocity,colour,purple,small,fast,SC,0,0,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,7,0,size,velocity,colour,purple,small,fast,SC,0,0,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,8,0,size,velocity,colour,green,small,fast,SC,0,1,1,1582280,26.371333333333332
3173.0,644963b432e6a701b58ea4ac,B,outcome,2,2,9,0,size,velocity,colour,green,small,fast,SC,1,1,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,10,0,size,velocity,colour,green,small,fast,SC,0,0,1,1582280,26.371333333333332
1869.0,644963b432e6a701b58ea4ac,B,outcome,2,2,11,0,size,velocity,colour,green,small,fast,SC,1,1,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,12,0,size,velocity,colour,purple,small,slow,SC,0,0,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,13,0,size,velocity,colour,purple,small,slow,SC,0,0,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,14,0,size,velocity,colour,purple,large,slow,OC,0,1,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,15,0,size,velocity,colour,purple,large,slow,OC,0,1,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,16,0,size,velocity,colour,green,small,fast,SC,0,0,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,17,0,size,velocity,colour,green,small,fast,SC,0,0,1,1582280,26.371333333333332
2644.0,644963b432e6a701b58ea4ac,B,outcome,2,2,18,0,size,velocity,colour,purple,large,fast,OC,1,1,1,1582280,26.371333333333332
3271.0,644963b432e6a701b58ea4ac,B,outcome,2,2,19,0,size,velocity,colour,purple,small,fast,SC,1,1,1,1582280,26.371333333333332
1525.0,644963b432e6a701b58ea4ac,B,outcome,2,2,20,0,size,velocity,colour,purple,large,fast,OC,1,1,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,21,0,size,velocity,colour,green,small,slow,SC,0,0,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,22,0,size,velocity,colour,purple,small,slow,SC,0,0,1,1582280,26.371333333333332
1354.0,644963b432e6a701b58ea4ac,B,outcome,2,2,23,0,size,velocity,colour,purple,small,fast,SC,1,1,1,1582280,26.371333333333332
3761.0,644963b432e6a701b58ea4ac,B,outcome,2,2,24,0,size,velocity,colour,purple,large,slow,OC,1,1,1,1582280,26.371333333333332
2313.0,644963b432e6a701b58ea4ac,B,outcome,2,2,25,0,size,velocity,colour,purple,small,fast,SC,1,1,1,1582280,26.371333333333332
1061.0,644963b432e6a701b58ea4ac,B,outcome,2,2,26,0,size,velocity,colour,purple,small,fast,SC,1,1,1,1582280,26.371333333333332
963.0,644963b432e6a701b58ea4ac,B,outcome,2,2,27,0,size,velocity,colour,green,large,fast,R,1,0,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,28,0,size,velocity,colour,green,small,fast,SC,0,0,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,29,0,size,velocity,colour,purple,small,fast,SC,0,0,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,30,0,size,velocity,colour,green,large,slow,R,0,0,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,31,0,size,velocity,colour,purple,small,fast,SC,0,0,1,1582280,26.371333333333332
790.0,644963b432e6a701b58ea4ac,B,outcome,2,2,32,0,size,velocity,colour,purple,small,fast,SC,1,1,1,1582280,26.371333333333332
3704.0,644963b432e6a701b58ea4ac,B,outcome,2,2,33,0,size,velocity,colour,green,small,slow,SC,1,1,1,1582280,26.371333333333332
2491.0,644963b432e6a701b58ea4ac,B,outcome,2,2,34,0,size,velocity,colour,purple,small,slow,SC,1,0,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,35,0,size,velocity,colour,purple,small,slow,SC,0,0,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,36,0,size,velocity,colour,green,small,slow,SC,0,0,1,1582280,26.371333333333332
3267.0,644963b432e6a701b58ea4ac,B,outcome,2,2,37,0,size,velocity,colour,green,large,fast,R,1,0,1,1582280,26.371333333333332
3879.0,644963b432e6a701b58ea4ac,B,outcome,2,2,38,0,size,velocity,colour,purple,large,slow,OC,1,1,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,39,0,size,velocity,colour,green,small,slow,SC,0,0,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,40,0,size,velocity,colour,purple,large,fast,OC,0,1,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,41,0,size,velocity,colour,purple,small,slow,SC,0,0,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,42,0,size,velocity,colour,green,large,slow,R,0,0,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,43,0,size,velocity,colour,purple,large,slow,OC,0,1,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,44,0,size,velocity,colour,purple,large,slow,OC,0,1,1,1582280,26.371333333333332
1656.0,644963b432e6a701b58ea4ac,B,outcome,2,2,45,0,size,velocity,colour,green,large,fast,R,1,0,1,1582280,26.371333333333332
1855.0,644963b432e6a701b58ea4ac,B,outcome,2,2,46,0,size,velocity,colour,purple,small,slow,SC,1,1,1,1582280,26.371333333333332
3318.0,644963b432e6a701b58ea4ac,B,outcome,2,2,47,0,size,velocity,colour,purple,large,slow,OC,1,1,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,48,0,size,velocity,colour,purple,small,slow,SC,0,0,1,1582280,26.371333333333332
1154.0,644963b432e6a701b58ea4ac,B,outcome,2,2,49,0,size,velocity,colour,green,small,fast,SC,1,1,1,1582280,26.371333333333332
3391.0,644963b432e6a701b58ea4ac,B,outcome,2,2,50,0,size,velocity,colour,purple,small,fast,SC,1,1,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,51,0,size,velocity,colour,green,small,fast,SC,0,0,1,1582280,26.371333333333332
2142.0,644963b432e6a701b58ea4ac,B,outcome,2,2,52,0,size,velocity,colour,purple,small,fast,SC,1,1,1,1582280,26.371333333333332
718.0,644963b432e6a701b58ea4ac,B,outcome,2,2,53,0,size,velocity,colour,purple,large,fast,OC,1,1,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,54,0,size,velocity,colour,purple,large,slow,OC,0,0,1,1582280,26.371333333333332
1064.0,644963b432e6a701b58ea4ac,B,outcome,2,2,55,0,size,velocity,colour,green,small,fast,SC,1,1,1,1582280,26.371333333333332
1687.0,644963b432e6a701b58ea4ac,B,outcome,2,2,56,0,size,velocity,colour,green,large,fast,R,1,0,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,57,0,size,velocity,colour,green,large,slow,R,0,0,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,58,0,size,velocity,colour,green,small,slow,SC,0,0,1,1582280,26.371333333333332
1987.0,644963b432e6a701b58ea4ac,B,outcome,2,2,59,0,size,velocity,colour,purple,small,fast,SC,1,1,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,2,60,0,size,velocity,colour,green,large,slow,R,0,1,1,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,3,1,0,size,velocity,colour,purple,large,slow,OC,0,0,0,1582280,26.371333333333332
1391.0,644963b432e6a701b58ea4ac,B,outcome,2,3,2,0,size,velocity,colour,green,small,fast,SC,1,1,0,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,3,3,0,size,velocity,colour,green,small,fast,SC,0,0,0,1582280,26.371333333333332
1678.0,644963b432e6a701b58ea4ac,B,outcome,2,3,4,0,size,velocity,colour,purple,small,fast,SC,1,1,0,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,3,5,0,size,velocity,colour,purple,large,fast,OC,0,1,0,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,3,6,0,size,velocity,colour,green,large,fast,R,0,0,0,1582280,26.371333333333332
3999.0,644963b432e6a701b58ea4ac,B,outcome,2,3,7,0,size,velocity,colour,green,small,fast,SC,1,1,0,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,3,8,0,size,velocity,colour,purple,small,slow,SC,0,0,0,1582280,26.371333333333332
3287.0,644963b432e6a701b58ea4ac,B,outcome,2,3,9,0,size,velocity,colour,green,large,slow,R,1,0,0,1582280,26.371333333333332
2075.0,644963b432e6a701b58ea4ac,B,outcome,2,3,10,0,size,velocity,colour,purple,small,fast,SC,1,1,0,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,3,11,0,size,velocity,colour,green,small,fast,SC,0,0,0,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,3,12,0,size,velocity,colour,purple,large,slow,OC,0,1,0,1582280,26.371333333333332
1288.0,644963b432e6a701b58ea4ac,B,outcome,2,3,13,0,size,velocity,colour,purple,large,fast,OC,1,1,0,1582280,26.371333333333332
2329.0,644963b432e6a701b58ea4ac,B,outcome,2,3,14,0,size,velocity,colour,green,small,fast,SC,1,1,0,1582280,26.371333333333332
869.0,644963b432e6a701b58ea4ac,B,outcome,2,3,15,0,size,velocity,colour,green,small,fast,SC,1,1,0,1582280,26.371333333333332
3202.0,644963b432e6a701b58ea4ac,B,outcome,2,3,16,0,size,velocity,colour,green,small,fast,SC,1,1,0,1582280,26.371333333333332
2413.0,644963b432e6a701b58ea4ac,B,outcome,2,3,17,0,size,velocity,colour,green,small,fast,SC,1,1,0,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,3,18,0,size,velocity,colour,purple,small,slow,SC,0,0,0,1582280,26.371333333333332
,644963b432e6a701b58ea4ac,B,outcome,2,3,19,0,size,velocity,colour,green,large,slow,R,0,0,0,1582280,26.371333333333332
1561.0,644963b432e6a701b58ea4ac,B,outcome,2,3,20,0,size,velocity,colour,green,large,fast,R,1,0,0,1582280,26.371333333333332
,6551469abe377d3646c6cd6e,A,outcome,1,1,1,1,colour,velocity,size,red,large,slow,OC,0,1,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,1,2,1,colour,velocity,size,blue,small,fast,SC,0,0,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,1,3,1,colour,velocity,size,blue,small,fast,SC,0,0,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,1,4,1,colour,velocity,size,blue,small,slow,SC,0,0,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,1,5,1,colour,velocity,size,red,small,fast,R,0,0,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,1,6,1,colour,velocity,size,blue,small,fast,SC,0,0,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,1,7,1,colour,velocity,size,blue,small,slow,SC,0,0,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,1,8,1,colour,velocity,size,blue,large,fast,SC,0,0,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,1,9,1,colour,velocity,size,red,large,slow,OC,0,1,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,1,10,1,colour,velocity,size,red,large,fast,R,0,0,1,1538744,25.645733333333332
277.0,6551469abe377d3646c6cd6e,A,outcome,1,2,1,0,colour,velocity,size,red,large,slow,OC,1,1,1,1538744,25.645733333333332
3602.0,6551469abe377d3646c6cd6e,A,outcome,1,2,2,0,colour,velocity,size,blue,large,fast,SC,1,1,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,2,3,0,colour,velocity,size,red,small,fast,R,0,0,1,1538744,25.645733333333332
2632.0,6551469abe377d3646c6cd6e,A,outcome,1,2,4,0,colour,velocity,size,blue,large,slow,SC,1,1,1,1538744,25.645733333333332
3528.0,6551469abe377d3646c6cd6e,A,outcome,1,2,5,0,colour,velocity,size,red,small,fast,R,1,0,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,2,6,0,colour,velocity,size,blue,large,slow,SC,0,0,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,2,7,0,colour,velocity,size,blue,large,fast,SC,0,0,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,2,8,0,colour,velocity,size,blue,small,fast,SC,0,0,1,1538744,25.645733333333332
952.0,6551469abe377d3646c6cd6e,A,outcome,1,2,9,0,colour,velocity,size,blue,small,fast,SC,1,1,1,1538744,25.645733333333332
3081.0,6551469abe377d3646c6cd6e,A,outcome,1,2,10,0,colour,velocity,size,blue,small,slow,SC,1,1,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,2,11,0,colour,velocity,size,blue,large,slow,SC,0,0,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,2,12,0,colour,velocity,size,blue,small,slow,SC,0,0,1,1538744,25.645733333333332
3219.0,6551469abe377d3646c6cd6e,A,outcome,1,2,13,0,colour,velocity,size,blue,small,slow,SC,1,1,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,2,14,0,colour,velocity,size,red,small,fast,R,0,0,1,1538744,25.645733333333332
441.0,6551469abe377d3646c6cd6e,A,outcome,1,2,15,0,colour,velocity,size,blue,small,fast,SC,1,0,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,2,16,0,colour,velocity,size,blue,small,fast,SC,0,0,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,2,17,0,colour,velocity,size,blue,small,slow,SC,0,0,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,2,18,0,colour,velocity,size,red,small,slow,OC,0,1,1,1538744,25.645733333333332
845.0,6551469abe377d3646c6cd6e,A,outcome,1,2,19,0,colour,velocity,size,blue,large,slow,SC,1,1,1,1538744,25.645733333333332
1763.0,6551469abe377d3646c6cd6e,A,outcome,1,2,20,0,colour,velocity,size,blue,small,fast,SC,1,1,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,2,21,0,colour,velocity,size,blue,small,fast,SC,0,0,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,2,22,0,colour,velocity,size,blue,large,slow,SC,0,0,1,1538744,25.645733333333332
715.0,6551469abe377d3646c6cd6e,A,outcome,1,2,23,0,colour,velocity,size,blue,large,slow,SC,1,1,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,2,24,0,colour,velocity,size,blue,small,fast,SC,0,0,1,1538744,25.645733333333332
2651.0,6551469abe377d3646c6cd6e,A,outcome,1,2,25,0,colour,velocity,size,red,small,slow,OC,1,1,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,2,26,0,colour,velocity,size,blue,small,fast,SC,0,0,1,1538744,25.645733333333332
3066.0,6551469abe377d3646c6cd6e,A,outcome,1,2,27,0,colour,velocity,size,blue,large,fast,SC,1,1,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,2,28,0,colour,velocity,size,blue,small,slow,SC,0,0,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,2,29,0,colour,velocity,size,red,large,fast,R,0,0,1,1538744,25.645733333333332
757.0,6551469abe377d3646c6cd6e,A,outcome,1,2,30,0,colour,velocity,size,blue,large,fast,SC,1,1,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,2,31,0,colour,velocity,size,blue,large,slow,SC,0,0,1,1538744,25.645733333333332
770.0,6551469abe377d3646c6cd6e,A,outcome,1,2,32,0,colour,velocity,size,blue,small,fast,SC,1,1,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,2,33,0,colour,velocity,size,blue,large,fast,SC,0,0,1,1538744,25.645733333333332
1405.0,6551469abe377d3646c6cd6e,A,outcome,1,2,34,0,colour,velocity,size,red,small,slow,OC,1,1,1,1538744,25.645733333333332
1612.0,6551469abe377d3646c6cd6e,A,outcome,1,2,35,0,colour,velocity,size,red,small,slow,OC,1,1,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,2,36,0,colour,velocity,size,blue,large,fast,SC,0,0,1,1538744,25.645733333333332
1287.0,6551469abe377d3646c6cd6e,A,outcome,1,2,37,0,colour,velocity,size,blue,large,slow,SC,1,1,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,2,38,0,colour,velocity,size,blue,large,slow,SC,0,1,1,1538744,25.645733333333332
557.0,6551469abe377d3646c6cd6e,A,outcome,1,2,39,0,colour,velocity,size,blue,large,fast,SC,1,1,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,2,40,0,colour,velocity,size,blue,large,fast,SC,0,0,1,1538744,25.645733333333332
1736.0,6551469abe377d3646c6cd6e,A,outcome,1,2,41,0,colour,velocity,size,blue,small,fast,SC,1,1,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,2,42,0,colour,velocity,size,blue,small,slow,SC,0,0,1,1538744,25.645733333333332
1174.0,6551469abe377d3646c6cd6e,A,outcome,1,2,43,0,colour,velocity,size,blue,large,fast,SC,1,0,1,1538744,25.645733333333332
2966.0,6551469abe377d3646c6cd6e,A,outcome,1,2,44,0,colour,velocity,size,blue,large,fast,SC,1,1,1,1538744,25.645733333333332
1492.0,6551469abe377d3646c6cd6e,A,outcome,1,2,45,0,colour,velocity,size,blue,large,fast,SC,1,1,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,2,46,0,colour,velocity,size,blue,small,fast,SC,0,0,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,2,47,0,colour,velocity,size,blue,large,slow,SC,0,0,1,1538744,25.645733333333332
864.0,6551469abe377d3646c6cd6e,A,outcome,1,2,48,0,colour,velocity,size,blue,large,fast,SC,1,1,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,2,49,0,colour,velocity,size,red,small,slow,OC,0,0,1,1538744,25.645733333333332
192.0,6551469abe377d3646c6cd6e,A,outcome,1,2,50,0,colour,velocity,size,red,small,fast,R,1,0,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,2,51,0,colour,velocity,size,red,small,fast,R,0,0,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,2,52,0,colour,velocity,size,red,small,fast,R,0,0,1,1538744,25.645733333333332
3834.0,6551469abe377d3646c6cd6e,A,outcome,1,2,53,0,colour,velocity,size,blue,small,fast,SC,1,1,1,1538744,25.645733333333332
2746.0,6551469abe377d3646c6cd6e,A,outcome,1,2,54,0,colour,velocity,size,blue,large,fast,SC,1,1,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,2,55,0,colour,velocity,size,red,small,slow,OC,0,1,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,2,56,0,colour,velocity,size,red,small,fast,R,0,0,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,2,57,0,colour,velocity,size,red,small,slow,OC,0,1,1,1538744,25.645733333333332
,6551469abe377d3646c6cd6e,A,outcome,1,2,58,0,colour,velocity,size,red,large,fast,R,0,0,1,1538744,25.645733333333332
2721.0,6551469abe377d3646c6cd6e,A,outcome,1,2,59,0,colour,velocity,size,red,small,slow,OC,1,1,1,1538744,25.645733333333332
